lib	scope	class	kind	name	vis	category	feature	3.0	3.1	3.2	3.3	3.4	4.0	4.1	pattern	first_present
bundler	stdlib(no-method-docs)	Bundler::CLI::Common	s	without_groups_message	pub	UNDOC(class-undoc)	bundler/cli/common	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Common	s	word_list	pub	UNDOC(class-undoc)	bundler/cli/common	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CLI::Config	i	base	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config	i	get	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config	i	list	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config	i	set	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config	i	unset	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	confirm	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	confirm_all	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	explicit_scope?	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	name	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	new_value	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	options	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	run	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	scope	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	show_pretty_values_for	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	thor	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	validate_scope!	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	value	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Config::Base	i	warn_unused_scope	pub	UNDOC(class-undoc)	bundler/cli/config	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Doctor	i	diagnose	pub	UNDOC(class-undoc)	bundler/cli/doctor	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CLI::Doctor	i	ssl	pub	UNDOC(class-undoc)	bundler/cli/doctor	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CLI::Install	i	options	pub	UNDOC(class-undoc)	bundler/cli/install	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Install	i	run	pub	UNDOC(class-undoc)	bundler/cli/install	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Plugin	i	list	pub	UNDOC(class-undoc)	bundler/cli/plugin	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CLI::Plugin	i	uninstall	pub	UNDOC(class-undoc)	bundler/cli/plugin	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::Checksum	i	algo	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	i	digest	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	i	formatted_sources	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	i	match?	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	i	merge!	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	i	removable?	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	i	removal_instructions	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	i	same_source?	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	i	sources	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	i	to_lock	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	s	from_api	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	s	from_gem	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	s	from_gem_package	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	s	from_lock	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum	s	to_hexdigest	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum::Source	i	location	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum::Source	i	removable?	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum::Source	i	removal	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum::Source	i	type	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum::Store	i	empty?	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::Checksum::Store	i	merge!	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum::Store	i	missing?	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::Checksum::Store	i	register	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum::Store	i	replace	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum::Store	i	store	prot	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::Checksum::Store	i	to_lock	pub	UNDOC(class-undoc)	bundler/checksum	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::ChecksumMismatchError	i	mismatch_resolution_instructions	pub	UNDOC(class-undoc)	bundler/errors	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::ChecksumMismatchError	i	status_code	pub	UNDOC(class-undoc)	bundler/errors	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient	i	available?	pub	UNDOC(class-undoc)	bundler/compact_index_client	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient	i	dependencies	pub	UNDOC(class-undoc)	bundler/compact_index_client	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient	i	info	pub	UNDOC(class-undoc)	bundler/compact_index_client	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient	i	latest_version	pub	UNDOC(class-undoc)	bundler/compact_index_client	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient	i	names	pub	UNDOC(class-undoc)	bundler/compact_index_client	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient	i	reset!	pub	UNDOC(class-undoc)	bundler/compact_index_client	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient	i	versions	pub	UNDOC(class-undoc)	bundler/compact_index_client	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient	s	debug	pub	UNDOC(class-undoc)	bundler/compact_index_client	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::Cache	i	directory	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::Cache	i	info	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::Cache	i	names	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::Cache	i	reset!	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::Cache	i	versions	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	append	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	close	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	commit	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	commit!	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	digests=	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	digests?	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	initialize_digests	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	original_path	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	path	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	reset_digests	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	size	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	verify	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	i	write	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	s	copy	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::CacheFile	s	write	pub	UNDOC(class-undoc)	bundler/compact_index_client/cache_file	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::Parser	i	available?	pub	UNDOC(class-undoc)	bundler/compact_index_client/parser	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::Parser	i	info	pub	UNDOC(class-undoc)	bundler/compact_index_client/parser	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::Parser	i	names	pub	UNDOC(class-undoc)	bundler/compact_index_client/parser	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::Parser	i	versions	pub	UNDOC(class-undoc)	bundler/compact_index_client/parser	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CompactIndexClient::Updater	i	update	pub	UNDOC(class-undoc)	bundler/compact_index_client/updater	-	-	-	-	X	X	-	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CorruptBundlerInstallError	i	status_code	pub	UNDOC(class-undoc)	bundler/errors	-	-	-	-	X	X	X	all	3.4
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_18?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_19?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_1?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_20?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_21?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_22?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_23?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_24?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_25?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_26?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_27?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_2?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_30?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_31?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_32?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_33?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_34?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_3?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_40?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_41?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_18_4?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_18?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_19?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_1?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_20?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_21?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_22?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_23?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_24?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_25?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_26?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_27?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_2?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_30?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_31?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_32?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_33?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_34?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_3?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_40?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_41?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_19_4?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_1?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_20?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_21?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_22?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_23?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_24?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_25?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_26?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_27?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_2?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_30?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	X	X	X	X	X	X	all	3.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_31?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	X	X	X	X	X	all	3.2
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_32?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_33?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	X	X	X	X	all	3.3
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_34?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_3?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	X	X	X	X	X	X	all	3.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_40?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_41?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	-	X	all	4.1
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	jruby_4?	pub	UNDOC(class-undoc)	bundler/current_ruby	-	-	-	-	-	X	X	all	4.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	maglev?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	maglev_18?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	maglev_19?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	maglev_1?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	maglev_20?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	maglev_21?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	maglev_22?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	maglev_23?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	maglev_24?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	maglev_25?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
bundler	stdlib(no-method-docs)	Bundler::CurrentRuby	i	maglev_26?	pub	UNDOC(class-undoc)	bundler/current_ruby	X	X	X	X	X	X	X	all	3.0
