class	kind	method	file	line	since_attr	until_attr	real_first	real_last	real_via	db_first	db_last	current_since_badge	current_until_badge	expected_since	expected_until	verdict	note
Data	i	deconstruct	Data.md	241	-	-	3.2	4.0	direct	3.2	4.1	3.2	none	3.2	none	OK	
Data	i	deconstruct_keys	Data.md	278	-	-	3.2	4.0	direct	3.2	4.1	3.2	none	3.2	none	OK	
Data	i	eql?	Data.md	318	-	-	1.8.6	4.0	inherited:Kernel	3.2	4.1	3.2	none	none	none	MISMATCH_SINCE	last-resolved-via:direct;inherited:Kernel;db-late
Data	i	hash	Data.md	339	-	-	1.8.6	4.0	inherited:Kernel	3.2	4.1	3.2	none	none	none	MISMATCH_SINCE	last-resolved-via:direct;inherited:Kernel;db-late
Data	i	inspect	Data.md	358	-	-	1.8.6	4.0	inherited:Kernel	3.2	4.1	3.2	none	none	none	MISMATCH_SINCE	last-resolved-via:direct;inherited:Kernel;db-late
Data	i	to_s	Data.md	359	-	-	1.8.6	4.0	inherited:Kernel	3.2	4.1	3.2	none	none	none	MISMATCH_SINCE	last-resolved-via:direct;inherited:Kernel;db-late
Data	i	members	Data.md	371	-	-	3.2	4.0	direct	3.2	4.1	3.2	none	3.2	none	OK	
Data	i	to_h	Data.md	382	-	-	3.2	4.0	direct	3.2	4.1	3.2	none	3.2	none	OK	overloads:2
Data	i	with	Data.md	404	-	-	3.2	4.0	direct	3.2	4.1	3.2	none	3.2	none	OK	
Dir	s	[]	Dir.md	12	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	s	glob	Dir.md	13	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
Dir	s	chdir	Dir.md	99	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:4
Dir	s	fchdir	Dir.md	133	-	-	3.3	4.0	direct	3.3	4.1	3.3	none	3.3	none	OK	overloads:2
Dir	s	chroot	Dir.md	163	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	s	delete	Dir.md	183	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	s	rmdir	Dir.md	184	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	s	unlink	Dir.md	185	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	s	entries	Dir.md	197	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
Dir	s	children	Dir.md	216	-	-	2.5	4.0	direct	2.5.0	4.1	2.5.0	none	2.5.0	none	OK	overloads:2
Dir	s	foreach	Dir.md	237	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:4
Dir	s	each_child	Dir.md	267	-	-	2.5	4.0	direct	2.5.0	4.1	2.5.0	none	2.5.0	none	OK	overloads:4
Dir	s	getwd	Dir.md	296	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	s	pwd	Dir.md	297	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	s	mkdir	Dir.md	308	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	s	new	Dir.md	329	-	-	1.8.6	4.0	new-via-initialize	1.8.7	4.1	none	none	none	none	OK	overloads:2;new-via-initialize
Dir	s	open	Dir.md	331	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:4
Dir	s	for_fd	Dir.md	381	-	-	3.3	4.0	direct	3.3	4.1	3.3	none	3.3	none	OK	
Dir	s	exist?	Dir.md	411	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Dir	s	exists?	Dir.md	426	1.9.1	-	1.9.1	3.1	direct	1.9.3	3.1	1.9.1	3.2	1.9.1	3.2	OK	
Dir	s	home	Dir.md	431	-	-	1.9.2	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	overloads:2
Dir	s	empty?	Dir.md	446	-	-	2.4	4.0	direct	2.4.0	4.1	2.4.0	none	2.4.0	none	OK	
Dir	i	close	Dir.md	462	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	i	each	Dir.md	472	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
Dir	i	path	Dir.md	495	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	i	to_path	Dir.md	496	-	-	1.9.2	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	
Dir	i	pos	Dir.md	507	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	i	tell	Dir.md	508	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	i	pos=	Dir.md	522	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	i	seek	Dir.md	523	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	i	read	Dir.md	542	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	i	rewind	Dir.md	566	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
Dir	i	inspect	Dir.md	580	-	-	1.8.6	4.0	inherited:Kernel	1.8.7	4.1	none	none	none	none	OK	last-resolved-via:direct;inherited:Kernel
Dir	i	fileno	Dir.md	588	-	-	2.2	4.0	direct	2.2.0	4.1	2.2.0	none	2.2.0	none	OK	
Dir	i	each_child	Dir.md	603	-	-	2.6	4.0	direct	2.6.0	4.1	2.6.0	none	2.6.0	none	OK	overloads:2
Dir	i	children	Dir.md	625	-	-	2.6	4.0	direct	2.6.0	4.1	2.6.0	none	2.6.0	none	OK	
ENV	s	[]	ENV.md	23	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	[]=	ENV.md	34	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	store	ENV.md	35	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	clear	ENV.md	52	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	delete	ENV.md	61	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
ENV	s	reject	ENV.md	77	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
ENV	s	delete_if	ENV.md	90	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
ENV	s	reject!	ENV.md	91	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
ENV	s	each	ENV.md	105	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
ENV	s	each_pair	ENV.md	106	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
ENV	s	each_key	ENV.md	120	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
ENV	s	each_value	ENV.md	133	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
ENV	s	empty?	ENV.md	138	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	fetch	ENV.md	142	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:3
ENV	s	has_key?	ENV.md	154	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	include?	ENV.md	155	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	key?	ENV.md	156	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	member?	ENV.md	157	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	has_value?	ENV.md	164	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	value?	ENV.md	165	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	key	ENV.md	171	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
ENV	s	inspect	ENV.md	178	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	invert	ENV.md	182	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	keys	ENV.md	186	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	length	ENV.md	190	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	size	ENV.md	191	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	rehash	ENV.md	195	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	replace	ENV.md	199	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	select	ENV.md	205	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:2
ENV	s	filter	ENV.md	207	-	-	2.6	4.0	direct	2.6.0	4.1	2.6.0	none	2.6.0	none	OK	overloads:2
ENV	s	shift	ENV.md	212	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	to_a	ENV.md	217	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	to_hash	ENV.md	221	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	to_h	ENV.md	225	-	-	2.0.0	4.0	direct	2.0.0	4.1	2.0.0	none	2.0.0	none	OK	overloads:2
ENV	s	to_s	ENV.md	236	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	merge!	ENV.md	241	-	-	2.7	4.0	direct	2.7.0	4.1	2.7.0	none	2.7.0	none	OK	overloads:4
ENV	s	update	ENV.md	243	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	overloads:4
ENV	s	values	ENV.md	263	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	values_at	ENV.md	267	-	-	1.8.6	4.0	direct	1.8.7	4.1	none	none	none	none	OK	
ENV	s	assoc	ENV.md	279	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
ENV	s	rassoc	ENV.md	287	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
ENV	s	keep_if	ENV.md	295	-	-	1.9.2	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	overloads:2
ENV	s	select!	ENV.md	296	-	-	1.9.2	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	overloads:2
ENV	s	filter!	ENV.md	297	-	-	2.6	4.0	direct	2.6.0	4.1	2.6.0	none	2.6.0	none	OK	overloads:2
ENV	s	slice	ENV.md	311	-	-	2.6	4.0	direct	2.6.0	4.1	2.6.0	none	2.6.0	none	OK	
ENV	s	freeze	ENV.md	327	2.7.0	-	1.8.6	4.0	special:ENV.class(Kernel)	2.7.0	4.1	2.7.0	none	none	none	MISMATCH_SINCE	last-resolved-via:direct;special:ENV.class(Kernel);explicit-wrong
ENV	s	except	ENV.md	334	-	-	3.0	4.0	direct	3.0	4.1	3.0	none	3.0	none	OK	
ENV	s	clone	ENV.md	346	EMPTY	-	1.8.6	4.0	special:ENV.class(Kernel)	2.5.0	4.1	none	none	none	none	OK	last-resolved-via:direct;overloads:2;special:ENV.class(Kernel)
ENV	s	dup	ENV.md	371	-	-	1.8.6	4.0	special:ENV.class(Kernel)	3.1	4.1	3.1	none	none	none	MISMATCH_SINCE	last-resolved-via:direct;special:ENV.class(Kernel);db-late
Encoding	s	aliases	Encoding.md	15	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	s	compatible?	Encoding.md	25	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	s	find	Encoding.md	54	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	s	list	Encoding.md	68	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	s	name_list	Encoding.md	87	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	s	default_external	Encoding.md	99	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	s	default_external=	Encoding.md	113	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	s	default_internal	Encoding.md	123	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	s	default_internal=	Encoding.md	137	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	s	locale_charmap	Encoding.md	147	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	i	inspect	Encoding.md	171	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	i	name	Encoding.md	180	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	i	to_s	Encoding.md	181	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	i	names	Encoding.md	189	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	i	dummy?	Encoding.md	197	-	-	1.9.1	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.1	none	MISMATCH_SINCE	ladder-gap-1.9.1-1.9.3
Encoding	i	ascii_compatible?	Encoding.md	212	-	-	1.9.2	4.0	direct	1.9.3	4.1	1.9.3	none	1.9.3	none	INFO_1_9_2	
Encoding	i	replicate	Encoding.md	223	-	-	1.9.2	3.2	direct	1.9.3	3.2	1.9.3	3.3	1.9.3	3.3	INFO_1_9_2	
