#class	kind	method	1.8.6	1.8.7	1.9.1	1.9.2	1.9.3	2.0.0	2.1	2.2	2.3	2.4	2.5	2.6	2.7	3.0	3.1	3.2	3.3	3.4	4.0	first	last	gaps
ObjectSpace::WeakMap	i	[]=	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.0.0	4.0	-
ObjectSpace::WeakMap	i	delete	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	pub	pub	3.3	4.0	-
ObjectSpace::WeakMap	i	each	-	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.1	4.0	-
ObjectSpace::WeakMap	i	each_key	-	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.1	4.0	-
ObjectSpace::WeakMap	i	each_pair	-	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.1	4.0	-
ObjectSpace::WeakMap	i	each_value	-	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.1	4.0	-
ObjectSpace::WeakMap	i	finalize	-	-	-	-	-	priv	priv	priv	priv	priv	priv	priv	-	-	-	-	-	-	-	2.0.0	2.6	-
ObjectSpace::WeakMap	i	include?	-	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.1	4.0	-
ObjectSpace::WeakMap	i	inspect	-	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.1	4.0	-
ObjectSpace::WeakMap	i	key?	-	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.1	4.0	-
ObjectSpace::WeakMap	i	keys	-	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.1	4.0	-
ObjectSpace::WeakMap	i	length	-	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.1	4.0	-
ObjectSpace::WeakMap	i	member?	-	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.1	4.0	-
ObjectSpace::WeakMap	i	size	-	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.1	4.0	-
ObjectSpace::WeakMap	i	values	-	-	-	-	-	-	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	pub	2.1	4.0	-
Pathname	i	+	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	/	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	<=>	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	==	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	===	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	absolute?	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	add_trailing_separator	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	priv	4.0	4.0	-
Pathname	i	ascend	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	atime	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	basename	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	binread	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	binwrite	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	birthtime	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	blockdev?	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	chardev?	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	children	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	chmod	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	chop_basename	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	priv	4.0	4.0	-
Pathname	i	chown	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	cleanpath	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	cleanpath_aggressive	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	priv	4.0	4.0	-
Pathname	i	cleanpath_conservative	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	priv	4.0	4.0	-
Pathname	i	ctime	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	del_trailing_separator	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	priv	4.0	4.0	-
Pathname	i	delete	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	descend	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	directory?	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	dirname	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	each_child	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
Pathname	i	each_entry	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pub	4.0	4.0	-
